hotel,arrival_date_year,arrival_date_month,arrival_date_day_of_month,adults,children,babies,customer_type,is_canceled,lead_time
Resort Hotel,2016,July,11,2,0,1,Transient,True,126
Resort Hotel,2016,July,11,2,0,0,Transient,True,245
Resort Hotel,2016,July,11,2,1,0,Transient,False,424
Resort Hotel,2016,July,11,2,0,0,Transient,True,165
Resort Hotel,2016,July,11,3,0,0,Transient,True,177
Resort Hotel,2016,July,11,2,1,0,Transient,True,284
Resort Hotel,2016,July,11,2,0,0,Transient,True,140
Resort Hotel,2016,July,12,2,0,0,Transient,True,134
Resort Hotel,2016,July,12,2,0,0,Transient,True,141
Resort Hotel,2016,July,12,2,0,0,Transient,True,134
Resort Hotel,2016,July,12,2,0,0,Transient,True,141
Resort Hotel,2016,July,12,2,0,0,Transient,False,309
Resort Hotel,2016,July,12,2,0,0,Transient,True,100
Resort Hotel,2016,July,12,2,0,0,Transient,True,244
Resort Hotel,2016,July,12,2,0,0,Transient,True,277
Resort Hotel,2016,July,12,2,0,0,Transient,True,277
Resort Hotel,2016,July,12,2,0,0,Transient,True,277
Resort Hotel,2016,July,12,2,0,0,Transient,True,277
Resort Hotel,2016,July,12,2,0,0,Transient,True,218
Resort Hotel,2016,July,12,1,0,0,Transient,True,244
Resort Hotel,2016,July,12,2,0,0,Transient,True,244
Resort Hotel,2016,July,12,2,0,0,Transient,True,277
Resort Hotel,2016,July,12,2,0,0,Transient,False,298
Resort Hotel,2016,July,13,2,0,0,Transient,True,100
Resort Hotel,2016,July,13,2,0,0,Transient,True,90
Resort Hotel,2016,July,13,2,0,0,Transient,True,88
Resort Hotel,2016,July,13,2,0,0,Transient,True,82
Resort Hotel,2016,July,13,2,0,0,Transient,True,80
Resort Hotel,2016,July,13,2,2,0,Transient,True,95
Resort Hotel,2016,July,13,2,0,0,Transient,True,74
Resort Hotel,2016,July,13,2,0,0,Transient,False,259
Resort Hotel,2016,July,14,2,0,0,Transient,True,217
Resort Hotel,2016,July,14,2,2,0,Transient,True,102
Resort Hotel,2016,July,14,2,0,0,Transient,True,50
Resort Hotel,2016,July,14,2,0,0,Transient,True,74
Resort Hotel,2016,July,14,2,0,0,Transient,True,279
Resort Hotel,2016,July,14,2,1,0,Transient,True,72
Resort Hotel,2016,July,14,2,0,0,Transient,True,297
Resort Hotel,2016,July,14,2,0,0,Transient,True,72
Resort Hotel,2016,July,14,2,0,0,Transient,True,331
Resort Hotel,2016,July,14,2,0,0,Transient,False,311
Resort Hotel,2016,July,14,3,0,0,Transient,False,248
Resort Hotel,2016,July,15,2,0,0,Transient,True,63
Resort Hotel,2016,July,15,2,0,0,Transient,True,67
Resort Hotel,2016,July,15,2,0,0,Transient,True,54
Resort Hotel,2016,July,15,2,0,0,Transient,True,333
Resort Hotel,2016,July,15,2,0,0,Transient,True,333
Resort Hotel,2016,July,15,2,0,0,Transient,True,333
Resort Hotel,2016,July,15,2,0,0,Transient,True,333
Resort Hotel,2016,July,15,2,0,0,Transient,True,333
Resort Hotel,2016,July,15,2,0,0,Transient,True,333
Resort Hotel,2016,July,15,2,0,0,Transient,True,51
Resort Hotel,2016,July,15,2,0,1,Transient,True,66
Resort Hotel,2016,July,15,2,2,0,Transient,True,216
Resort Hotel,2016,July,15,2,2,0,Transient,True,66
Resort Hotel,2016,July,15,2,0,0,Transient,True,305
Resort Hotel,2016,July,15,2,0,0,Transient,True,305
Resort Hotel,2016,July,15,2,2,1,Transient,True,143
Resort Hotel,2016,July,15,2,0,0,Transient,True,172
Resort Hotel,2016,July,15,2,0,0,Transient,True,191
Resort Hotel,2016,July,16,2,0,0,Transient,True,138
Resort Hotel,2016,July,16,2,0,0,Transient,True,83
Resort Hotel,2016,July,16,1,0,0,Transient,True,58
Resort Hotel,2016,July,16,2,0,0,Transient,True,103
Resort Hotel,2016,July,16,2,2,0,Transient,True,66
Resort Hotel,2016,July,16,2,2,0,Transient,True,66
Resort Hotel,2016,July,16,2,0,0,Transient,True,152
Resort Hotel,2016,July,16,2,0,0,Transient,True,177
Resort Hotel,2016,July,16,2,0,0,Transient,True,144
Resort Hotel,2016,July,16,2,0,0,Transient,True,155
Resort Hotel,2016,July,16,3,0,0,Transient,True,177
Resort Hotel,2016,July,16,2,0,0,Transient,True,109
Resort Hotel,2016,July,16,2,0,0,Transient,True,109
Resort Hotel,2016,July,16,2,0,0,Transient,True,113
Resort Hotel,2016,July,16,2,0,0,Transient,True,144
Resort Hotel,2016,July,16,2,0,0,Transient,True,144
Resort Hotel,2016,July,16,3,0,0,Transient,True,144
Resort Hotel,2016,July,16,2,0,0,Transient,True,234
Resort Hotel,2016,July,16,2,0,0,Transient,True,109
Resort Hotel,2016,July,16,2,0,0,Transient,True,108
Resort Hotel,2016,July,16,2,0,0,Transient,True,105
Resort Hotel,2016,July,16,2,0,0,Transient,True,162
Resort Hotel,2016,July,16,2,0,0,Transient,True,281
Resort Hotel,2016,July,16,2,0,0,Transient,True,164
Resort Hotel,2016,July,16,2,0,0,Contract,True,165
Resort Hotel,2016,July,16,2,2,0,Transient,True,203
Resort Hotel,2016,July,17,2,0,0,Transient,True,146
Resort Hotel,2016,July,17,2,2,0,Transient,True,263
Resort Hotel,2016,July,17,2,0,1,Transient,True,137
Resort Hotel,2016,July,17,2,0,0,Transient,True,107
Resort Hotel,2016,July,17,2,0,0,Transient,True,203
Resort Hotel,2016,July,17,2,0,0,Transient,True,136
Resort Hotel,2016,July,17,1,0,0,Transient,True,193
Resort Hotel,2016,July,17,2,0,0,Transient,True,181
Resort Hotel,2016,July,17,2,0,0,Transient,True,184
Resort Hotel,2016,July,17,2,0,0,Transient,True,181
Resort Hotel,2016,July,17,2,2,0,Transient,True,181
Resort Hotel,2016,July,17,2,0,0,Transient,True,181
Resort Hotel,2016,July,17,2,0,0,Transient,True,181
Resort Hotel,2016,July,17,2,0,0,Transient,True,125
Resort Hotel,2016,July,17,2,0,0,Transient,True,185
Resort Hotel,2016,July,17,2,0,0,Transient,True,165
Resort Hotel,2016,July,18,2,0,0,Transient,True,200
Resort Hotel,2016,July,18,2,0,0,Transient,True,200
Resort Hotel,2016,July,18,2,0,0,Transient,True,200
Resort Hotel,2016,July,18,3,0,0,Transient,True,182
Resort Hotel,2016,July,18,2,0,0,Transient,True,99
Resort Hotel,2016,July,18,2,0,0,Transient,True,100
Resort Hotel,2016,July,18,2,2,0,Transient,True,130
Resort Hotel,2016,July,18,2,1,1,Transient,True,224
Resort Hotel,2016,July,18,3,0,0,Transient,True,182
Resort Hotel,2016,July,18,2,0,0,Transient,True,119
Resort Hotel,2016,July,18,2,2,0,Transient,True,109
Resort Hotel,2016,July,18,2,0,0,Transient,True,118
Resort Hotel,2016,July,18,2,0,0,Transient,True,93
Resort Hotel,2016,July,18,2,0,0,Transient-Party,False,305
Resort Hotel,2016,July,18,2,0,0,Transient-Party,False,305
Resort Hotel,2016,July,18,2,0,0,Transient,True,167
Resort Hotel,2016,July,18,2,0,0,Transient-Party,False,305
Resort Hotel,2016,July,18,2,0,0,Transient,True,114
Resort Hotel,2016,July,18,3,1,0,Transient,True,261
Resort Hotel,2016,July,19,2,0,0,Transient,True,174
Resort Hotel,2016,July,19,2,0,0,Transient,True,88
Resort Hotel,2016,July,19,2,0,0,Transient,True,119
Resort Hotel,2016,July,19,2,2,0,Transient,True,161
Resort Hotel,2016,July,20,2,0,0,Transient,False,266
Resort Hotel,2016,July,20,2,0,0,Transient,False,266
Resort Hotel,2016,July,20,1,2,0,Transient,True,114
Resort Hotel,2016,July,20,2,0,0,Transient,True,155
Resort Hotel,2016,July,20,2,1,0,Transient,True,155
Resort Hotel,2016,July,20,3,0,0,Transient,True,163
Resort Hotel,2016,July,20,2,0,0,Transient,True,119
Resort Hotel,2016,July,21,2,0,0,Transient,True,55
Resort Hotel,2016,July,21,2,0,0,Transient,True,55
Resort Hotel,2016,July,21,2,2,0,Transient,True,106
Resort Hotel,2016,July,21,2,2,0,Transient,True,114
Resort Hotel,2016,July,21,2,0,0,Transient,True,114
Resort Hotel,2016,July,21,2,0,0,Transient,True,114
Resort Hotel,2016,July,21,2,2,0,Transient,True,106
Resort Hotel,2016,July,21,2,2,0,Transient,True,114
Resort Hotel,2016,July,21,2,0,0,Transient,True,114
Resort Hotel,2016,July,21,2,0,0,Transient,True,114
Resort Hotel,2016,July,21,2,2,0,Transient,True,169
Resort Hotel,2016,July,21,2,0,0,Transient,False,306
Resort Hotel,2016,July,21,2,0,0,Transient,True,113
Resort Hotel,2016,July,22,2,2,0,Transient,True,112
Resort Hotel,2016,July,22,2,0,0,Transient,True,59
Resort Hotel,2016,July,22,2,0,0,Transient,True,99
Resort Hotel,2016,July,22,2,0,0,Transient,True,59
Resort Hotel,2016,July,22,2,0,0,Transient,True,127
Resort Hotel,2016,July,22,2,0,0,Transient,True,147
Resort Hotel,2016,July,22,2,0,0,Transient,True,59
Resort Hotel,2016,July,22,2,0,0,Transient,True,139
Resort Hotel,2016,July,22,2,0,0,Transient,True,209
Resort Hotel,2016,July,23,2,0,0,Transient,True,119
Resort Hotel,2016,July,23,2,0,0,Transient,True,142
Resort Hotel,2016,July,23,2,0,1,Transient,True,51
Resort Hotel,2016,July,23,2,0,0,Transient-Party,True,110
Resort Hotel,2016,July,23,3,0,0,Transient,True,149
Resort Hotel,2016,July,23,2,0,0,Transient-Party,True,74
Resort Hotel,2016,July,23,2,1,0,Transient,True,149
Resort Hotel,2016,July,23,2,1,0,Transient,True,149
Resort Hotel,2016,July,23,2,0,0,Transient,True,59
Resort Hotel,2016,July,23,2,0,0,Transient,True,271
Resort Hotel,2016,July,23,3,1,0,Transient,True,209
Resort Hotel,2016,July,23,2,0,0,Transient,True,149
Resort Hotel,2016,July,23,2,0,0,Transient,True,162
Resort Hotel,2016,July,23,2,0,0,Transient-Party,True,74
Resort Hotel,2016,July,23,2,0,0,Transient,True,149
Resort Hotel,2016,July,23,2,0,0,Transient,True,241
Resort Hotel,2016,July,23,2,0,0,Transient,True,111
Resort Hotel,2016,July,23,2,0,0,Transient,True,98
Resort Hotel,2016,July,23,2,0,0,Transient,True,162
Resort Hotel,2016,July,23,3,1,0,Transient,True,199
Resort Hotel,2016,July,23,2,2,0,Transient,True,339
Resort Hotel,2016,July,24,2,0,0,Transient,True,191
Resort Hotel,2016,July,24,2,2,0,Transient,True,159
Resort Hotel,2016,July,24,2,0,0,Transient,True,110
Resort Hotel,2016,July,24,2,0,0,Transient,True,139
Resort Hotel,2016,July,24,2,0,0,Transient,False,284
Resort Hotel,2016,July,24,2,0,0,Transient,True,140
Resort Hotel,2016,July,24,2,0,0,Transient,True,200
Resort Hotel,2016,July,24,2,0,0,Transient,True,81
Resort Hotel,2016,July,24,2,0,0,Transient,True,109
Resort Hotel,2016,July,24,2,0,0,Transient,True,186
Resort Hotel,2016,July,24,2,0,0,Transient,False,269
Resort Hotel,2016,July,25,2,0,0,Transient,True,154
Resort Hotel,2016,July,25,2,0,0,Transient,True,72
Resort Hotel,2016,July,25,2,2,0,Transient,True,131
Resort Hotel,2016,July,25,2,0,1,Transient,True,262
Resort Hotel,2016,July,25,2,1,0,Transient,True,196
Resort Hotel,2016,July,25,3,0,0,Transient,True,174
Resort Hotel,2016,July,25,2,0,0,Transient,True,115
Resort Hotel,2016,July,25,2,0,0,Transient,True,145
Resort Hotel,2016,July,25,2,0,0,Transient,True,154
Resort Hotel,2016,July,25,2,0,0,Transient,True,115
Resort Hotel,2016,July,25,2,0,0,Transient,True,118
Resort Hotel,2016,July,25,2,0,0,Transient,True,118
Resort Hotel,2016,July,25,1,0,0,Transient-Party,True,105
Resort Hotel,2016,July,25,2,0,0,Transient,True,173
Resort Hotel,2016,July,25,1,0,0,Transient-Party,True,105
Resort Hotel,2016,July,25,1,0,0,Transient-Party,False,83
Resort Hotel,2016,July,25,1,0,0,Transient,True,105
Resort Hotel,2016,July,25,2,0,0,Transient,True,221
Resort Hotel,2016,July,26,2,0,1,Transient,True,110
Resort Hotel,2016,July,26,2,0,0,Transient,True,183
Resort Hotel,2016,July,26,2,0,0,Transient,True,115
Resort Hotel,2016,July,26,2,0,0,Transient,True,115
Resort Hotel,2016,July,26,2,0,0,Transient,True,69
Resort Hotel,2016,July,27,3,1,0,Transient,True,70
Resort Hotel,2016,July,27,2,0,0,Transient,True,115
Resort Hotel,2016,July,27,3,0,0,Transient,True,145
Resort Hotel,2016,July,27,1,0,0,Transient,True,251
Resort Hotel,2016,July,27,2,0,0,Transient-Party,True,107
Resort Hotel,2016,July,27,2,0,0,Transient-Party,True,107
Resort Hotel,2016,July,27,2,0,0,Transient,False,301
Resort Hotel,2016,July,27,2,1,0,Transient,True,188
Resort Hotel,2016,July,27,2,0,0,Transient,False,147
Resort Hotel,2016,July,28,2,0,0,Transient-Party,True,108
Resort Hotel,2016,July,28,2,0,0,Transient-Party,True,108
Resort Hotel,2016,July,28,2,0,0,Transient,True,201
Resort Hotel,2016,July,28,2,0,0,Transient,True,154
Resort Hotel,2016,July,28,1,0,0,Transient,False,292
Resort Hotel,2016,July,28,2,0,0,Transient,True,120
Resort Hotel,2016,July,28,2,0,0,Transient,False,322
Resort Hotel,2016,July,28,2,0,0,Transient,False,159
Resort Hotel,2016,July,28,2,0,0,Transient,False,159
Resort Hotel,2016,July,28,2,1,0,Transient,False,292
Resort Hotel,2016,July,29,2,0,0,Transient,True,124
Resort Hotel,2016,July,29,2,0,0,Transient,False,324
Resort Hotel,2016,July,29,2,0,0,Transient,True,59
Resort Hotel,2016,July,29,2,0,1,Transient,True,191
Resort Hotel,2016,July,29,1,0,0,Transient,True,109
Resort Hotel,2016,July,29,2,0,0,Transient,True,307
Resort Hotel,2016,July,30,2,0,0,Transient,True,121
Resort Hotel,2016,July,30,2,0,0,Transient,True,151
Resort Hotel,2016,July,30,2,0,0,Transient,True,187
Resort Hotel,2016,July,30,2,0,0,Transient,True,192
Resort Hotel,2016,July,30,3,0,0,Transient,False,150
Resort Hotel,2016,July,30,2,0,0,Transient,True,129
Resort Hotel,2016,July,30,2,0,0,Transient,True,129
Resort Hotel,2016,July,30,2,0,0,Transient,True,151
Resort Hotel,2016,July,30,2,1,0,Transient,True,162
Resort Hotel,2016,July,30,2,2,0,Transient,True,228
Resort Hotel,2016,July,30,2,1,1,Transient,True,142
Resort Hotel,2016,July,30,2,2,0,Transient,True,199
Resort Hotel,2016,July,30,2,0,0,Transient,True,161
Resort Hotel,2016,July,30,2,0,0,Transient,True,161
Resort Hotel,2016,July,30,2,0,0,Transient,True,161
Resort Hotel,2016,July,30,2,0,0,Transient,True,125
Resort Hotel,2016,July,31,2,0,0,Transient,True,108
Resort Hotel,2016,July,31,2,0,0,Transient,True,67
Resort Hotel,2016,July,31,2,1,0,Transient,True,87
Resort Hotel,2016,July,31,2,1,0,Transient,True,87
Resort Hotel,2016,July,31,2,2,0,Transient,True,141
Resort Hotel,2016,July,31,2,0,0,Transient,True,186
Resort Hotel,2016,July,31,2,0,0,Transient,True,133
Resort Hotel,2016,July,31,2,0,0,Transient,True,187
Resort Hotel,2016,July,31,2,0,0,Transient,True,96
Resort Hotel,2016,July,31,2,0,0,Transient,True,153
Resort Hotel,2016,July,31,2,0,0,Transient,True,153
Resort Hotel,2016,August,1,2,0,0,Transient,True,148
Resort Hotel,2016,August,1,2,0,0,Transient,True,148
Resort Hotel,2016,August,1,2,0,0,Transient,True,199
Resort Hotel,2016,August,1,2,0,0,Transient,True,201
Resort Hotel,2016,August,1,2,2,0,Transient,True,265
Resort Hotel,2016,August,1,2,2,0,Transient,False,285
Resort Hotel,2016,August,1,2,2,0,Transient,False,285
Resort Hotel,2016,August,1,2,0,0,Transient,True,147
Resort Hotel,2016,August,1,2,1,0,Transient,True,270
Resort Hotel,2016,August,1,2,0,0,Transient,True,173
Resort Hotel,2016,August,1,2,0,0,Transient,True,141
Resort Hotel,2016,August,1,2,0,0,Transient,True,247
Resort Hotel,2016,August,1,2,0,0,Transient,True,247
Resort Hotel,2016,August,1,2,2,0,Transient,True,78
Resort Hotel,2016,August,1,2,0,1,Transient,True,167
Resort Hotel,2016,August,1,2,0,0,Transient,False,194
Resort Hotel,2016,August,1,2,0,0,Transient-Party,True,180
Resort Hotel,2016,August,1,2,0,0,Transient,True,179
Resort Hotel,2016,August,1,2,0,0,Transient,True,243
Resort Hotel,2016,August,1,2,0,0,Transient,False,194
Resort Hotel,2016,August,1,2,2,0,Transient,True,152
Resort Hotel,2016,August,1,2,1,0,Transient-Party,True,180
Resort Hotel,2016,August,1,2,0,0,Transient,True,177
Resort Hotel,2016,August,1,2,0,0,Transient,False,194
Resort Hotel,2016,August,1,2,1,0,Transient-Party,True,180
Resort Hotel,2016,August,1,2,0,0,Transient,True,150
Resort Hotel,2016,August,1,2,0,0,Transient,False,163
Resort Hotel,2016,August,1,3,0,0,Transient,False,265
Resort Hotel,2016,August,1,2,0,0,Transient,True,149
Resort Hotel,2016,August,1,2,1,0,Transient,True,161
Resort Hotel,2016,August,1,2,0,0,Transient,True,158
Resort Hotel,2016,August,1,2,0,0,Transient,True,209
Resort Hotel,2016,August,1,2,0,1,Transient,True,127
Resort Hotel,2016,August,2,2,0,0,Transient,True,197
Resort Hotel,2016,August,2,2,0,0,Transient,True,210
Resort Hotel,2016,August,2,2,0,0,Transient,True,56
Resort Hotel,2016,August,2,2,0,0,Transient,True,56
Resort Hotel,2016,August,2,2,0,0,Transient,True,152
Resort Hotel,2016,August,2,2,0,0,Transient,False,274
Resort Hotel,2016,August,2,2,1,0,Transient,True,152
Resort Hotel,2016,August,2,2,0,0,Transient,True,274
Resort Hotel,2016,August,2,2,0,0,Transient,True,55
Resort Hotel,2016,August,2,2,2,0,Transient,True,220
Resort Hotel,2016,August,2,2,0,0,Contract,True,434
Resort Hotel,2016,August,2,3,1,0,Transient,True,190
Resort Hotel,2016,August,2,2,2,0,Transient,True,215
Resort Hotel,2016,August,2,2,0,0,Transient,True,209
Resort Hotel,2016,August,2,2,0,0,Transient,True,208
Resort Hotel,2016,August,3,2,0,0,Transient,True,58
Resort Hotel,2016,August,3,2,0,0,Transient,True,58
Resort Hotel,2016,August,3,2,0,0,Transient,True,143
Resort Hotel,2016,August,3,2,0,0,Transient,True,143
Resort Hotel,2016,August,3,2,0,0,Transient,True,267
Resort Hotel,2016,August,3,1,0,0,Transient,True,143
Resort Hotel,2016,August,3,2,1,0,Transient,True,169
Resort Hotel,2016,August,3,2,0,0,Transient,True,162
Resort Hotel,2016,August,4,2,0,0,Transient,True,247
Resort Hotel,2016,August,4,2,0,0,Transient,True,104
Resort Hotel,2016,August,4,2,0,0,Transient,True,349
Resort Hotel,2016,August,4,2,0,0,Transient,True,349
Resort Hotel,2016,August,4,2,0,1,Transient,True,157
Resort Hotel,2016,August,4,2,2,0,Transient,True,199
Resort Hotel,2016,August,4,2,0,0,Transient,True,64
Resort Hotel,2016,August,4,2,0,0,Transient,True,93
Resort Hotel,2016,August,4,2,0,0,Transient,True,91
Resort Hotel,2016,August,4,2,0,0,Transient,True,98
Resort Hotel,2016,August,4,2,0,0,Transient,True,100
Resort Hotel,2016,August,5,2,0,0,Transient,True,116
Resort Hotel,2016,August,5,2,1,0,Transient,True,52
Resort Hotel,2016,August,5,2,2,0,Transient,True,145
Resort Hotel,2016,August,5,2,0,0,Transient,True,96
Resort Hotel,2016,August,5,2,0,0,Transient,True,96
Resort Hotel,2016,August,5,2,0,0,Transient,True,105
Resort Hotel,2016,August,5,2,0,0,Transient,True,151
Resort Hotel,2016,August,5,2,0,0,Transient,True,210
Resort Hotel,2016,August,5,3,0,1,Transient,True,156
Resort Hotel,2016,August,5,3,0,0,Transient,True,156
Resort Hotel,2016,August,5,2,0,0,Transient,True,162
Resort Hotel,2016,August,5,2,2,0,Transient,True,149
Resort Hotel,2016,August,5,2,0,0,Transient,True,149
Resort Hotel,2016,August,5,2,2,0,Transient,True,149
Resort Hotel,2016,August,5,2,0,0,Transient,True,149
Resort Hotel,2016,August,5,3,1,0,Transient,True,177
Resort Hotel,2016,August,5,2,0,0,Transient,True,105
Resort Hotel,2016,August,6,2,1,0,Transient,True,199
Resort Hotel,2016,August,6,2,0,0,Transient,True,221
Resort Hotel,2016,August,6,2,0,0,Transient,True,155
Resort Hotel,2016,August,6,2,0,0,Transient,True,156
Resort Hotel,2016,August,6,2,0,0,Transient,True,90
Resort Hotel,2016,August,6,2,0,0,Transient,True,76
Resort Hotel,2016,August,6,2,1,0,Transient,True,157
Resort Hotel,2016,August,6,2,1,0,Transient,True,357
Resort Hotel,2016,August,6,2,0,0,Transient,True,325
Resort Hotel,2016,August,6,3,0,0,Transient,True,100
Resort Hotel,2016,August,6,2,0,0,Transient,True,168
Resort Hotel,2016,August,6,2,0,0,Transient,True,168
Resort Hotel,2016,August,6,2,0,0,Transient,True,248
Resort Hotel,2016,August,6,2,0,0,Transient,True,187
Resort Hotel,2016,August,7,2,0,0,Transient,True,125
Resort Hotel,2016,August,7,2,0,0,Transient,True,290
Resort Hotel,2016,August,7,2,0,0,Transient,True,98
Resort Hotel,2016,August,7,3,1,0,Transient,True,91
Resort Hotel,2016,August,7,2,2,0,Transient,True,52
Resort Hotel,2016,August,7,2,2,0,Transient,True,148
Resort Hotel,2016,August,7,3,0,0,Transient,True,167
Resort Hotel,2016,August,7,3,1,0,Transient,True,148
Resort Hotel,2016,August,7,2,0,0,Transient,True,91
Resort Hotel,2016,August,7,2,0,0,Transient,True,208
Resort Hotel,2016,August,7,2,0,0,Transient,True,139
Resort Hotel,2016,August,7,2,0,0,Transient,True,139
Resort Hotel,2016,August,7,2,0,0,Transient,True,139
Resort Hotel,2016,August,7,2,0,0,Transient,True,139
Resort Hotel,2016,August,7,2,2,0,Transient,True,141
Resort Hotel,2016,August,8,3,0,0,Transient,True,161
Resort Hotel,2016,August,8,2,0,0,Transient,True,257
Resort Hotel,2016,August,8,2,0,0,Transient,True,245
Resort Hotel,2016,August,8,2,0,0,Transient,True,290
Resort Hotel,2016,August,8,3,0,0,Transient,False,329
Resort Hotel,2016,August,8,2,0,1,Transient,True,236
Resort Hotel,2016,August,8,2,2,0,Transient,True,60
Resort Hotel,2016,August,8,2,1,0,Transient,True,60
Resort Hotel,2016,August,8,2,2,0,Transient,True,60
